Timestamp,Temperature[degC],Humidity[percent],PM[ug/m^3],PM[V],Latitude[deg],Longitude[deg],Altitude[m]
03/22/2017 18:10:51,19.77,56.48,0.75,0.251,---,---,---
03/22/2017 18:11:51,19.77,56.61,2.40,0.374,---,---,---
03/22/2017 18:12:51,19.77,56.60,0.00,0.189,---,---,---
03/22/2017 18:13:51,19.77,56.69,0.00,0.154,---,---,---
03/22/2017 18:14:51,19.77,56.62,0.00,0.083,---,---,---
03/22/2017 18:15:51,19.77,56.69,0.00,0.178,---,---,---
03/22/2017 18:16:51,19.77,56.69,0.00,0.069,---,---,---
03/22/2017 18:17:52,19.77,56.70,1.13,0.279,---,---,---
03/22/2017 18:18:51,19.77,56.70,0.00,0.146,---,---,---
03/22/2017 18:19:51,19.77,56.65,0.00,0.079,---,---,---
03/22/2017 18:20:51,19.77,56.68,0.00,0.082,---,---,---
03/22/2017 18:21:51,19.77,56.67,0.00,0.050,---,---,---
03/22/2017 18:22:51,19.77,56.66,0.00,0.163,---,---,---
03/22/2017 18:23:51,19.77,56.76,0.00,0.075,---,---,---
03/22/2017 18:24:51,19.77,56.77,0.00,0.111,---,---,---
03/22/2017 18:25:51,19.77,56.76,0.35,0.220,---,---,---
03/22/2017 18:26:51,19.77,56.72,0.42,0.226,---,---,---
03/22/2017 18:27:51,19.78,56.81,0.00,0.159,---,---,---
03/22/2017 18:28:52,19.79,57.12,9.68,0.871,---,---,---
03/22/2017 18:29:51,19.79,57.18,1.53,0.309,---,---,---
03/22/2017 18:30:51,19.79,57.26,0.00,0.161,---,---,---
03/22/2017 18:31:51,19.80,57.21,1.52,0.309,---,---,---
03/22/2017 18:32:51,19.80,57.33,0.21,0.209,---,---,---
03/22/2017 18:33:51,19.81,57.38,0.25,0.212,---,---,---
03/22/2017 18:34:51,19.81,57.32,0.00,0.123,---,---,---
03/22/2017 18:35:51,19.81,57.21,1.14,0.280,---,---,---
03/22/2017 18:36:51,19.81,57.21,0.89,0.261,---,---,---
03/22/2017 18:37:51,19.82,57.26,0.98,0.268,---,---,---
03/22/2017 18:38:51,19.82,57.26,0.00,0.165,---,---,---
03/22/2017 18:39:52,19.84,57.39,2.06,0.349,---,---,---
03/22/2017 18:40:51,19.84,57.33,0.02,0.195,---,---,---
03/22/2017 18:41:51,19.85,57.39,0.23,0.211,---,---,---
03/22/2017 18:42:51,19.86,57.89,1.87,0.335,---,---,---
03/22/2017 18:43:51,19.86,57.83,7.55,0.735,---,---,---
03/22/2017 18:44:51,19.86,57.79,2.12,0.354,---,---,---
03/22/2017 18:45:51,19.86,57.81,1.80,0.330,---,---,---
03/22/2017 18:46:51,19.87,57.88,0.88,0.260,---,---,---
03/22/2017 18:47:51,19.88,58.27,11.14,0.958,---,---,---
03/22/2017 18:48:51,19.89,58.25,11.00,0.950,---,---,---
03/22/2017 18:49:51,19.89,58.10,3.30,0.440,---,---,---
03/22/2017 18:50:52,19.90,58.16,7.29,0.718,---,---,---
03/22/2017 18:51:51,19.91,58.99,5.22,0.578,---,---,---
03/22/2017 18:52:51,19.93,58.65,8.41,0.791,---,---,---
03/22/2017 18:53:51,19.93,58.69,0.96,0.267,---,---,---
03/22/2017 18:54:51,19.94,58.67,4.18,0.504,---,---,---
03/22/2017 18:55:51,19.94,58.45,3.09,0.426,---,---,---
03/22/2017 18:56:51,19.95,58.48,5.36,0.587,---,---,---
03/22/2017 18:57:51,19.96,58.66,9.88,0.883,---,---,---
03/22/2017 18:58:51,19.96,58.67,0.00,0.190,---,---,---
03/22/2017 18:59:51,19.96,58.43,0.07,0.199,---,---,---
03/22/2017 19:00:51,19.97,58.15,0.15,0.205,---,---,---
03/22/2017 19:01:52,19.98,58.01,0.18,0.207,---,---,---
03/22/2017 19:02:51,19.99,57.91,1.32,0.294,---,---,---
03/22/2017 19:03:51,19.99,57.76,0.00,0.152,---,---,---
03/22/2017 19:04:51,20.00,57.72,0.64,0.242,---,---,---
03/22/2017 19:05:51,20.01,57.74,1.40,0.300,---,---,---
03/22/2017 19:06:51,20.01,57.67,0.00,0.138,---,---,---
03/22/2017 19:07:51,20.02,57.77,2.84,0.407,---,---,---
03/22/2017 19:08:51,20.03,58.01,1.63,0.317,---,---,---
03/22/2017 19:09:51,20.03,57.90,0.00,0.148,---,---,---
03/22/2017 19:10:51,20.03,57.93,0.00,0.144,---,---,---
03/22/2017 19:11:51,20.03,58.01,0.00,0.123,---,---,---
03/22/2017 19:12:52,20.04,57.86,0.20,0.209,---,---,---
03/22/2017 19:13:51,20.03,57.96,0.00,0.122,---,---,---
03/22/2017 19:14:51,20.03,57.96,0.00,0.121,---,---,---
03/22/2017 19:15:51,20.04,58.06,4.35,0.516,---,---,---
03/22/2017 19:16:51,20.06,58.33,2.99,0.418,---,---,---
03/22/2017 19:17:51,20.06,58.85,10.30,0.909,---,---,---
03/22/2017 19:18:51,20.07,58.66,4.76,0.545,---,---,---
03/22/2017 19:19:51,20.07,58.56,4.63,0.536,---,---,---
03/22/2017 19:20:51,20.08,59.17,18.06,1.329,---,---,---
03/22/2017 19:21:51,20.08,59.08,7.23,0.714,---,---,---
03/22/2017 19:22:51,20.08,58.79,9.58,0.865,---,---,---
03/22/2017 19:23:52,20.09,58.60,22.51,1.531,---,---,---
03/22/2017 19:24:51,20.10,58.06,23.72,1.582,---,---,---
03/22/2017 19:25:51,20.11,57.92,24.25,1.604,---,---,---
03/22/2017 19:26:51,20.10,57.99,12.88,1.059,---,---,---
03/22/2017 19:27:51,20.11,58.02,19.32,1.389,---,---,---
03/22/2017 19:28:51,20.11,58.10,8.85,0.819,---,---,---
03/22/2017 19:29:51,20.12,58.16,18.65,1.357,---,---,---
03/22/2017 19:30:51,20.13,58.07,12.04,1.011,---,---,---
03/22/2017 19:31:51,20.13,58.07,20.21,1.430,---,---,---
03/22/2017 19:32:51,20.15,58.07,20.93,1.462,---,---,---
03/22/2017 19:33:51,20.15,57.98,7.22,0.713,---,---,---
03/22/2017 19:34:52,20.15,57.88,11.17,0.961,---,---,---
03/22/2017 19:35:51,20.16,57.86,16.29,1.241,---,---,---
03/22/2017 19:36:51,20.17,57.83,12.93,1.062,---,---,---
03/22/2017 19:37:51,20.17,57.78,16.46,1.250,---,---,---
03/22/2017 19:38:51,20.17,57.91,12.25,1.023,---,---,---
03/22/2017 19:39:51,20.17,57.94,11.51,0.980,---,---,---
03/22/2017 19:40:51,20.18,57.74,11.64,0.988,---,---,---
03/22/2017 19:41:51,20.17,57.72,12.96,1.063,---,---,---
03/22/2017 19:42:51,20.18,57.71,8.45,0.793,---,---,---
03/22/2017 19:43:51,20.18,57.70,10.96,0.948,---,---,---
03/22/2017 19:44:51,20.18,57.71,10.39,0.914,---,---,---
03/22/2017 19:45:52,20.19,57.92,15.10,1.179,---,---,---
03/22/2017 19:46:51,20.18,58.05,7.80,0.752,---,---,---
03/22/2017 19:47:51,20.19,58.05,17.11,1.282,---,---,---
03/22/2017 19:48:51,20.19,57.97,17.88,1.320,---,---,---
03/22/2017 19:49:51,20.20,57.75,22.06,1.512,---,---,---
03/22/2017 19:50:51,20.20,57.55,21.06,1.468,---,---,---
03/22/2017 19:51:51,20.20,57.29,29.02,1.790,---,---,---
03/22/2017 19:52:51,20.20,57.01,18.74,1.361,---,---,---
03/22/2017 19:53:51,20.21,56.73,15.32,1.191,---,---,---
03/22/2017 19:54:51,20.22,56.58,32.67,1.920,---,---,---
03/22/2017 19:55:51,20.21,56.61,15.48,1.199,---,---,---
03/22/2017 19:56:52,20.22,56.70,27.31,1.726,---,---,---
03/22/2017 19:57:51,20.22,56.70,20.64,1.449,---,---,---
03/22/2017 19:58:51,20.22,56.68,22.78,1.543,---,---,---
03/22/2017 19:59:51,20.22,56.67,24.96,1.634,---,---,---
03/22/2017 20:00:51,20.21,56.72,17.40,1.296,---,---,---
03/22/2017 20:01:51,20.23,56.72,17.49,1.301,---,---,---
03/22/2017 20:02:51,20.22,56.82,7.41,0.726,---,---,---
03/22/2017 20:03:51,20.22,56.71,11.63,0.987,---,---,---
03/22/2017 20:04:51,20.23,56.66,23.94,1.592,---,---,---
03/22/2017 20:05:51,20.22,56.61,12.81,1.055,---,---,---
03/22/2017 20:06:51,20.23,56.61,15.07,1.178,---,---,---
03/22/2017 20:07:52,20.23,56.51,20.93,1.462,---,---,---
03/22/2017 20:08:51,20.23,56.34,24.48,1.614,---,---,---
03/22/2017 20:09:51,20.23,56.26,18.64,1.356,---,---,---
03/22/2017 20:10:51,20.23,56.21,21.05,1.467,---,---,---
03/22/2017 20:11:51,20.23,56.19,15.32,1.191,---,---,---
03/22/2017 20:12:51,20.23,56.25,6.42,0.660,---,---,---
03/22/2017 20:13:51,20.23,56.39,14.88,1.168,---,---,---
03/22/2017 20:14:51,20.23,56.40,11.02,0.952,---,---,---
03/22/2017 20:15:51,20.23,56.41,11.42,0.975,---,---,---
03/22/2017 20:16:51,20.23,56.39,17.40,1.297,---,---,---
03/22/2017 20:17:51,20.23,56.36,8.18,0.776,---,---,---
03/22/2017 20:18:52,20.23,56.42,15.04,1.176,---,---,---
03/22/2017 20:19:51,20.23,56.46,18.15,1.333,---,---,---
03/22/2017 20:20:51,20.23,56.53,20.56,1.445,---,---,---
03/22/2017 20:21:51,20.23,56.46,25.42,1.652,---,---,---
03/22/2017 20:22:51,20.23,56.37,19.75,1.408,---,---,---
03/22/2017 20:23:51,20.23,56.29,35.70,2.021,---,---,---
03/22/2017 20:24:51,20.23,56.23,36.09,2.033,---,---,---
03/22/2017 20:25:51,20.23,56.19,32.10,1.900,---,---,---
03/22/2017 20:26:51,20.23,56.18,17.83,1.317,---,---,---
03/22/2017 20:27:51,20.23,56.15,28.62,1.776,---,---,---
03/22/2017 20:28:51,20.23,56.18,29.93,1.824,---,---,---
03/22/2017 20:29:52,20.23,56.14,15.73,1.212,---,---,---
03/22/2017 20:30:51,20.23,56.10,26.23,1.684,---,---,---
03/22/2017 20:31:51,20.23,56.12,23.37,1.568,---,---,---
03/22/2017 20:32:51,20.23,56.12,25.28,1.647,---,---,---
03/22/2017 20:33:51,20.23,56.08,31.77,1.889,---,---,---
03/22/2017 20:34:51,20.23,56.14,31.42,1.877,---,---,---
03/22/2017 20:35:51,20.23,56.10,23.87,1.589,---,---,---
03/22/2017 20:36:51,20.23,56.16,20.80,1.456,---,---,---
03/22/2017 20:37:51,20.23,56.07,26.13,1.680,---,---,---
03/22/2017 20:38:51,20.23,55.99,16.61,1.257,---,---,---
03/22/2017 20:39:51,20.23,55.95,23.64,1.579,---,---,---
03/22/2017 20:40:52,20.23,55.91,18.17,1.334,---,---,---
03/22/2017 20:41:51,20.23,55.92,9.20,0.841,---,---,---
03/22/2017 20:42:51,20.23,56.09,12.48,1.036,---,---,---
03/22/2017 20:43:51,20.23,56.21,6.74,0.681,---,---,---
03/22/2017 20:44:51,20.23,56.21,10.24,0.905,---,---,---
03/22/2017 20:45:51,20.23,56.22,18.84,1.366,---,---,---
03/22/2017 20:46:51,20.23,56.12,28.13,1.757,---,---,---
03/22/2017 20:47:51,20.23,56.19,29.93,1.823,---,---,---
03/22/2017 20:48:51,20.23,56.21,20.44,1.440,---,---,---
03/22/2017 20:49:51,20.23,56.18,14.53,1.149,---,---,---
03/22/2017 20:50:51,20.23,56.11,14.04,1.123,---,---,---
03/22/2017 20:51:52,20.23,56.19,21.23,1.475,---,---,---
03/22/2017 20:52:51,20.23,56.11,13.35,1.085,---,---,---
03/22/2017 20:53:51,20.23,56.13,18.88,1.368,---,---,---
03/22/2017 20:54:51,20.23,56.25,11.46,0.977,---,---,---
03/22/2017 20:55:51,20.23,56.21,14.44,1.145,---,---,---
03/22/2017 20:56:51,20.23,56.21,15.89,1.220,---,---,---
03/22/2017 20:57:51,20.23,56.48,17.11,1.282,---,---,---
03/22/2017 20:58:51,20.23,56.54,14.29,1.136,---,---,---
03/22/2017 20:59:51,20.23,56.58,13.88,1.114,---,---,---
03/22/2017 21:00:51,20.23,56.38,13.72,1.106,---,---,---
03/22/2017 21:01:51,20.23,56.29,10.97,0.949,---,---,---
03/22/2017 21:02:51,20.23,56.25,15.83,1.217,---,---,---
03/22/2017 21:03:51,20.23,56.30,21.17,1.473,---,---,---
03/22/2017 21:04:51,20.23,56.40,26.62,1.700,---,---,---
03/22/2017 21:05:51,20.23,56.23,13.64,1.101,---,---,---
03/22/2017 21:06:51,20.23,56.19,11.28,0.967,---,---,---
03/22/2017 21:07:52,20.23,56.33,12.34,1.028,---,---,---
03/22/2017 21:08:51,20.23,56.34,13.50,1.093,---,---,---
03/22/2017 21:09:51,20.23,56.36,11.73,0.993,---,---,---
03/22/2017 21:10:51,20.23,56.18,13.24,1.079,---,---,---
03/22/2017 21:11:51,20.23,55.97,19.80,1.411,---,---,---
03/22/2017 21:12:51,20.23,56.10,25.74,1.665,---,---,---
03/22/2017 21:13:51,20.23,56.23,10.59,0.926,---,---,---
03/22/2017 21:14:51,20.23,56.10,14.77,1.162,---,---,---
03/22/2017 21:15:51,20.23,56.11,18.39,1.345,---,---,---
03/22/2017 21:16:51,20.23,56.02,8.80,0.816,---,---,---
03/22/2017 21:17:51,20.23,55.92,11.40,0.974,---,---,---
03/22/2017 21:18:51,20.23,55.82,17.03,1.278,---,---,---
03/22/2017 21:19:51,20.23,55.79,12.39,1.031,---,---,---
03/22/2017 21:20:51,20.23,55.73,7.48,0.730,---,---,---
03/22/2017 21:21:51,20.23,55.74,9.96,0.888,---,---,---
03/22/2017 21:22:51,20.23,55.89,15.54,1.202,---,---,---
03/22/2017 21:23:52,20.23,56.01,20.08,1.423,---,---,---
03/22/2017 21:24:51,20.23,56.18,12.64,1.046,---,---,---
03/22/2017 21:25:51,20.23,56.10,12.14,1.017,---,---,---
03/22/2017 21:26:51,20.23,56.06,15.60,1.206,---,---,---
03/22/2017 21:27:51,20.23,55.99,10.96,0.948,---,---,---
03/22/2017 21:28:51,20.23,56.05,7.42,0.727,---,---,---
03/22/2017 21:29:51,20.23,56.01,4.19,0.505,---,---,---
03/22/2017 21:30:51,20.23,56.00,10.68,0.931,---,---,---
03/22/2017 21:31:51,20.23,55.96,3.37,0.446,---,---,---
03/22/2017 21:32:51,20.23,55.91,11.20,0.962,---,---,---
03/22/2017 21:33:51,20.23,56.01,8.73,0.811,---,---,---
03/22/2017 21:34:51,20.23,56.10,10.17,0.900,---,---,---
03/22/2017 21:35:51,20.23,56.06,10.53,0.922,---,---,---
03/22/2017 21:36:51,20.23,56.05,2.96,0.416,---,---,---
03/22/2017 21:37:51,20.23,56.00,5.13,0.572,---,---,---
03/22/2017 21:38:51,20.23,55.91,11.73,0.993,---,---,---
03/22/2017 21:39:52,20.23,55.85,16.06,1.229,---,---,---
03/22/2017 21:40:51,20.23,55.94,13.79,1.109,---,---,---
03/22/2017 21:41:51,20.23,55.94,24.35,1.609,---,---,---
03/22/2017 21:42:51,20.23,56.05,25.36,1.650,---,---,---
03/22/2017 21:43:51,20.23,56.10,16.83,1.268,---,---,---
03/22/2017 21:44:51,20.23,56.40,28.95,1.788,---,---,---
03/22/2017 21:45:51,20.23,56.18,34.88,1.994,---,---,---
03/22/2017 21:46:51,20.23,56.08,15.79,1.215,---,---,---
03/22/2017 21:47:51,20.23,55.99,10.38,0.914,---,---,---
03/22/2017 21:48:51,20.23,56.25,29.77,1.818,---,---,---
03/22/2017 21:49:51,20.23,56.67,38.41,2.106,---,---,---
03/22/2017 21:50:51,20.24,56.91,40.78,2.177,---,---,---
03/22/2017 21:51:51,20.24,57.05,31.78,1.889,---,---,---
03/22/2017 21:52:51,20.24,57.17,40.64,2.173,---,---,---
03/22/2017 21:53:51,20.25,57.26,28.80,1.782,---,---,---
03/22/2017 21:54:51,20.25,57.36,20.48,1.442,---,---,---
03/22/2017 21:55:52,20.26,57.39,38.38,2.105,---,---,---
03/22/2017 21:56:51,20.25,57.42,27.68,1.740,---,---,---
03/22/2017 21:57:51,20.25,57.48,21.07,1.469,---,---,---
03/22/2017 21:58:51,20.25,57.54,26.46,1.693,---,---,---
03/22/2017 21:59:51,20.26,57.41,20.54,1.445,---,---,---
03/22/2017 22:00:51,20.26,57.01,10.09,0.896,---,---,---
03/22/2017 22:01:51,20.26,56.85,16.21,1.237,---,---,---
03/22/2017 22:02:51,20.26,56.96,18.62,1.356,---,---,---
03/22/2017 22:03:51,20.26,56.78,17.87,1.319,---,---,---
03/22/2017 22:04:51,20.26,56.69,16.57,1.255,---,---,---
03/22/2017 22:05:51,20.25,56.58,16.94,1.274,---,---,---
03/22/2017 22:06:51,20.25,56.39,25.58,1.658,---,---,---
03/22/2017 22:07:51,20.25,56.28,16.76,1.265,---,---,---
03/22/2017 22:08:51,20.24,56.41,19.05,1.376,---,---,---
03/22/2017 22:09:51,20.25,56.58,27.17,1.721,---,---,---
03/22/2017 22:10:51,20.25,56.72,26.05,1.677,---,---,---
03/22/2017 22:11:52,20.24,56.93,16.16,1.235,---,---,---
03/22/2017 22:12:51,20.25,56.70,23.07,1.555,---,---,---
03/22/2017 22:13:51,20.24,56.74,9.47,0.858,---,---,---
03/22/2017 22:14:51,20.24,56.68,21.37,1.482,---,---,---
03/22/2017 22:15:51,20.24,56.73,21.32,1.480,---,---,---
03/22/2017 22:16:51,20.24,56.89,28.39,1.767,---,---,---
03/22/2017 22:17:51,20.24,56.71,29.90,1.823,---,---,---
03/22/2017 22:18:51,20.23,56.28,13.07,1.070,---,---,---
03/22/2017 22:19:51,20.23,56.20,8.35,0.787,---,---,---
03/22/2017 22:20:51,20.23,56.01,12.97,1.064,---,---,---
03/22/2017 22:21:51,20.23,55.93,13.04,1.068,---,---,---
03/22/2017 22:22:51,20.23,55.95,11.08,0.955,---,---,---
03/22/2017 22:23:51,20.23,56.09,9.65,0.869,---,---,---
03/22/2017 22:24:51,20.23,56.07,12.78,1.053,---,---,---
03/22/2017 22:25:51,20.23,56.07,8.22,0.778,---,---,---
03/22/2017 22:26:51,20.23,56.05,10.61,0.927,---,---,---
03/22/2017 22:27:52,20.23,56.05,11.21,0.963,---,---,---
03/22/2017 22:28:51,20.23,56.08,4.97,0.560,---,---,---
03/22/2017 22:29:51,20.23,56.12,6.96,0.696,---,---,---
03/22/2017 22:30:51,20.23,56.33,12.34,1.028,---,---,---
03/22/2017 22:31:51,20.23,56.40,15.23,1.186,---,---,---
03/22/2017 22:32:51,20.23,56.61,27.82,1.746,---,---,---
03/22/2017 22:33:51,20.23,56.75,15.59,1.205,---,---,---
03/22/2017 22:34:51,20.23,56.90,20.61,1.448,---,---,---
03/22/2017 22:35:51,20.23,56.97,20.90,1.461,---,---,---
03/22/2017 22:36:51,20.23,57.08,22.47,1.530,---,---,---
03/22/2017 22:37:51,20.23,57.03,23.27,1.564,---,---,---
03/22/2017 22:38:51,20.23,57.05,22.25,1.520,---,---,---
03/22/2017 22:39:51,20.23,57.22,13.17,1.075,---,---,---
03/22/2017 22:40:51,20.23,57.21,22.31,1.523,---,---,---
03/22/2017 22:41:51,20.21,57.19,20.51,1.443,---,---,---
03/22/2017 22:42:51,20.22,57.20,25.81,1.668,---,---,---
03/22/2017 22:43:52,20.22,57.20,27.58,1.736,---,---,---
03/22/2017 22:44:51,20.22,57.14,22.29,1.522,---,---,---
03/22/2017 22:45:51,20.22,57.17,16.99,1.276,---,---,---
03/22/2017 22:46:51,20.21,56.94,7.52,0.733,---,---,---
03/22/2017 22:47:51,20.20,56.84,6.95,0.695,---,---,---
03/22/2017 22:48:51,20.20,56.68,11.70,0.991,---,---,---
03/22/2017 22:49:51,20.20,56.69,7.03,0.701,---,---,---
03/22/2017 22:50:51,20.20,56.55,6.99,0.698,---,---,---
03/22/2017 22:51:51,20.20,56.47,3.69,0.469,---,---,---
03/22/2017 22:52:51,20.19,56.52,11.83,0.999,---,---,---
03/22/2017 22:53:51,20.19,56.57,16.40,1.246,---,---,---
03/22/2017 22:54:51,20.19,56.64,20.22,1.430,---,---,---
03/22/2017 22:55:51,20.19,56.77,14.08,1.125,---,---,---
03/22/2017 22:56:51,20.19,56.86,19.19,1.383,---,---,---
03/22/2017 22:57:51,20.17,56.84,9.82,0.879,---,---,---
03/22/2017 22:58:51,20.18,56.72,6.24,0.647,---,---,---
03/22/2017 22:59:52,20.18,56.66,14.35,1.140,---,---,---
03/22/2017 23:00:51,20.18,56.62,17.15,1.284,---,---,---
03/22/2017 23:01:51,20.17,56.67,19.16,1.381,---,---,---
03/22/2017 23:02:51,20.18,56.77,29.31,1.801,---,---,---
03/22/2017 23:03:51,20.18,56.77,22.94,1.550,---,---,---
03/22/2017 23:04:51,20.19,56.87,28.71,1.779,---,---,---
03/22/2017 23:05:51,20.18,57.03,24.73,1.624,---,---,---
03/22/2017 23:06:51,20.19,56.95,21.23,1.475,---,---,---
03/22/2017 23:07:51,20.19,56.99,18.28,1.339,---,---,---
03/22/2017 23:08:51,20.19,56.99,24.54,1.617,---,---,---
03/22/2017 23:09:51,20.19,57.03,10.94,0.947,---,---,---
03/22/2017 23:10:51,20.18,56.88,9.54,0.862,---,---,---
03/22/2017 23:11:51,20.17,56.67,5.72,0.612,---,---,---
03/22/2017 23:12:51,20.17,56.59,3.07,0.424,---,---,---
03/22/2017 23:13:51,20.17,56.34,6.83,0.688,---,---,---
03/22/2017 23:14:51,20.17,56.18,10.88,0.943,---,---,---
03/22/2017 23:15:52,20.17,56.20,18.57,1.353,---,---,---
03/22/2017 23:16:51,20.17,56.32,18.93,1.370,---,---,---
03/22/2017 23:17:51,20.17,56.47,16.87,1.270,---,---,---
03/22/2017 23:18:51,20.16,56.58,17.94,1.323,---,---,---
03/22/2017 23:19:51,20.17,56.68,22.83,1.545,---,---,---
03/22/2017 23:20:51,20.17,56.77,19.59,1.401,---,---,---
03/22/2017 23:21:51,20.17,56.70,15.66,1.209,---,---,---
03/22/2017 23:22:51,20.16,56.59,15.02,1.175,---,---,---
03/22/2017 23:23:51,20.16,56.68,19.09,1.378,---,---,---
03/22/2017 23:24:51,20.16,56.70,15.78,1.215,---,---,---
03/22/2017 23:25:51,20.16,56.54,15.46,1.198,---,---,---
03/22/2017 23:26:51,20.16,56.49,19.02,1.374,---,---,---
03/22/2017 23:27:51,20.15,56.40,13.32,1.083,---,---,---
03/22/2017 23:28:51,20.15,56.38,8.91,0.822,---,---,---
03/22/2017 23:29:51,20.15,56.28,5.91,0.626,---,---,---
03/22/2017 23:30:51,20.15,56.10,17.28,1.291,---,---,---
03/22/2017 23:31:52,20.15,56.23,15.62,1.207,---,---,---
03/22/2017 23:32:51,20.15,56.21,13.06,1.069,---,---,---
03/22/2017 23:33:51,20.15,56.06,11.51,0.981,---,---,---
03/22/2017 23:34:51,20.14,56.08,10.24,0.905,---,---,---
03/22/2017 23:35:51,20.15,56.02,7.33,0.721,---,---,---
03/22/2017 23:36:51,20.15,56.01,11.79,0.997,---,---,---
03/22/2017 23:37:51,20.15,55.96,15.76,1.214,---,---,---
03/22/2017 23:38:51,20.15,55.90,17.58,1.305,---,---,---
03/22/2017 23:39:51,20.15,55.98,13.67,1.103,---,---,---
03/22/2017 23:40:51,20.14,55.91,7.71,0.746,---,---,---
03/22/2017 23:41:51,20.13,55.86,5.57,0.602,---,---,---
03/22/2017 23:42:52,20.13,55.75,10.76,0.936,---,---,---
03/22/2017 23:43:51,20.13,55.83,6.21,0.645,---,---,---
03/22/2017 23:44:51,20.13,55.79,14.45,1.145,---,---,---
03/22/2017 23:45:51,20.13,55.95,11.41,0.975,---,---,---
03/22/2017 23:46:51,20.13,55.97,8.65,0.806,---,---,---
03/22/2017 23:47:51,20.13,55.97,7.65,0.742,---,---,---
03/22/2017 23:48:51,20.13,55.95,20.34,1.435,---,---,---
03/22/2017 23:49:51,20.13,55.97,17.30,1.291,---,---,---
03/22/2017 23:50:51,20.13,55.93,9.77,0.876,---,---,---
03/22/2017 23:51:51,20.13,55.94,17.26,1.290,---,---,---
03/22/2017 23:52:51,20.13,55.96,18.54,1.352,---,---,---
03/22/2017 23:53:52,20.13,56.01,15.03,1.176,---,---,---
03/22/2017 23:54:51,20.12,56.13,10.07,0.895,---,---,---
03/22/2017 23:55:51,20.12,56.16,20.50,1.443,---,---,---
03/22/2017 23:56:51,20.12,56.21,23.50,1.573,---,---,---
03/22/2017 23:57:51,20.12,56.07,11.62,0.987,---,---,---
03/22/2017 23:58:51,20.12,56.00,7.09,0.705,---,---,---
03/22/2017 23:59:51,20.12,55.84,9.22,0.842,---,---,---
03/23/2017 00:00:51,20.12,55.87,8.46,0.794,---,---,---
03/23/2017 00:01:51,20.12,55.83,9.70,0.872,---,---,---
03/23/2017 00:02:51,20.13,55.81,14.73,1.160,---,---,---
03/23/2017 00:03:51,20.13,55.87,20.03,1.421,---,---,---
03/23/2017 00:04:52,20.13,55.90,11.46,0.978,---,---,---
03/23/2017 00:05:51,20.12,55.94,9.20,0.841,---,---,---
03/23/2017 00:06:51,20.12,55.91,6.93,0.694,---,---,---
03/23/2017 00:07:51,20.12,55.85,11.30,0.968,---,---,---
03/23/2017 00:08:51,20.13,55.90,14.64,1.155,---,---,---
03/23/2017 00:09:51,20.13,55.98,23.14,1.558,---,---,---
03/23/2017 00:10:52,20.13,56.04,17.24,1.288,---,---,---
03/23/2017 00:11:52,20.13,56.06,14.76,1.161,---,---,---
03/23/2017 00:12:52,20.13,56.05,16.27,1.240,---,---,---
03/23/2017 00:13:52,20.13,56.02,15.27,1.188,---,---,---
03/23/2017 00:14:52,20.13,56.06,15.20,1.185,---,---,---
03/23/2017 00:15:53,20.12,56.03,13.84,1.112,---,---,---
03/23/2017 00:16:52,20.12,56.06,14.78,1.162,---,---,---
03/23/2017 00:17:52,20.12,56.11,13.59,1.098,---,---,---
03/23/2017 00:18:52,20.12,56.06,14.58,1.152,---,---,---
03/23/2017 00:19:52,20.12,56.21,17.53,1.303,---,---,---
03/23/2017 00:20:52,20.12,56.17,12.91,1.060,---,---,---
03/23/2017 00:21:52,20.12,56.26,13.80,1.110,---,---,---
03/23/2017 00:22:52,20.12,56.26,10.30,0.908,---,---,---
03/23/2017 00:23:52,20.12,56.25,15.79,1.215,---,---,---
03/23/2017 00:24:52,20.12,56.32,13.78,1.109,---,---,---
03/23/2017 00:25:52,20.11,56.23,10.49,0.920,---,---,---
03/23/2017 00:26:52,20.11,56.20,9.96,0.888,---,---,---
03/23/2017 00:27:52,20.11,56.11,8.10,0.771,---,---,---
03/23/2017 00:28:52,20.10,56.09,8.30,0.784,---,---,---
03/23/2017 00:29:52,20.10,56.22,10.73,0.934,---,---,---
03/23/2017 00:30:52,20.10,56.15,15.11,1.180,---,---,---
03/23/2017 00:31:53,20.10,56.16,9.87,0.882,---,---,---
03/23/2017 00:32:52,20.10,56.07,17.27,1.290,---,---,---
03/23/2017 00:33:52,20.11,56.09,13.64,1.101,---,---,---
03/23/2017 00:34:52,20.10,55.93,11.22,0.964,---,---,---
03/23/2017 00:35:52,20.10,56.03,12.59,1.043,---,---,---
03/23/2017 00:36:52,20.10,56.36,16.55,1.254,---,---,---
03/23/2017 00:37:52,20.10,56.55,11.45,0.977,---,---,---
03/23/2017 00:38:52,20.10,56.60,11.33,0.970,---,---,---
03/23/2017 00:39:52,20.10,56.70,9.49,0.859,---,---,---
03/23/2017 00:40:52,20.10,56.42,11.86,1.001,---,---,---
03/23/2017 00:41:52,20.10,56.34,13.35,1.085,---,---,---
03/23/2017 00:42:52,20.09,56.20,9.53,0.862,---,---,---
03/23/2017 00:43:52,20.09,56.22,17.26,1.290,---,---,---
03/23/2017 00:44:52,20.09,56.12,9.35,0.850,---,---,---
03/23/2017 00:45:52,20.09,56.02,7.32,0.720,---,---,---
03/23/2017 00:46:52,20.09,55.90,6.34,0.655,---,---,---
03/23/2017 00:47:53,20.10,55.84,7.04,0.701,---,---,---
